Ingredient,Category
 가지  개 대파  개 양파    개 홍고추  개 청고추  개 간마늘  숟가락 전분 소량 후추  꼬집 소금  꼬집,Chinese
 크레미  개 계란  알 전분가루  스푼 느타리버섯  송이 새송이버섯  송이 머쉬마루버섯  송이 대파    개 양파    개,Chinese
 새우   개 튀김가루    국그릇 식초   ,Chinese
 당면      어묵      장 시금치  줌 당근  토막 콩나물  줌 달걀  개 맛술  큰술 참기름 약간 통깨 약간,Chinese
 계란  개 당근채   그램 오이채   그램 삶은 새우   그램 해파리   그램 삶은 해삼 채   그램 삶은 오징어채   그램 양상추   그램,Chinese
 양배추    개 양파  개 청경채  줌 애호박    개 마늘  큰술 생강채  큰술 쪽파  대파  줌 청양고추  개 당면  줌 오징어  마리,Chinese
 오이  개 양파    개 통마늘  개 굵은소금 조금 멸치액젓  찻숟가락,Chinese
 밀가루 적당량 부침가루 밀가루     참기름  스푼 파  줌 식용유  큰술 물 적당량 소금  꼬집,Chinese
 가지 소  개 돼지고기다짐육      생강채  큰술 통마늘  개 녹말물  큰술 청양고추  개 파프리카  개 대파 대  뿌리 맛술    후추   ,Chinese
 양파      청경채    그램 오징어    그램 홍합    그램 마른고추  줌 청양고추  개 대파    개 당근      배추     ,Chinese
 호박  개 양파대  개 감자  개 대파  뿌리 생강    개 알새우  컵,Chinese
 오이  개 소금  큰술 홍고추  개 마늘   쪽 식초  큰술 참기름  큰술,Chinese
 돼지고기      파프리카    개 당근    개 양파    개 파인애플  줄 달걀  개 전분가루   ,Chinese
 양파  개 대파  개 미원   그램 식초    그램 다시다   그램,Chinese
 닭날개   개 청경채  팩 콜라  캔 간장  스푼 굴소스  스푼,Chinese
 파  뿌리 달걀  개 기름 넉넉히 간장     굴소스      ,Chinese
 가지  개 꽈리고추    개 다진돼지고기      풋고추  개 오일   ,Chinese
 짜장가루      감자       돼지고기     간장  큰술 양파       양배추      뜨거운 물      설탕  주걱 생강    굴소스  주걱 전분물 적당히,Chinese
 마트파는 사골국물       물       오징어      깬 새우  마리 채썬 양파      호박     당근     양배추     땡초  개,Chinese
 밥  공기 대파    개 마늘  톨 계란  알,Chinese
 파  줌 양파    개 계란  개 밥  공기,Chinese
 소고기 알배추 청경채 깻잎 섬초 숙주나물 팽이버섯 물,Chinese
 달걀  개 크래미  덩어리 대파  대 양파    개 팽이버섯  봉 멸치다시마육수       후춧가루 적당히,Chinese
 볶음 땅콩     소금  큰술 식용유  큰술,Chinese
 다진 방울토마토  숟가락 다진 양파  숟가락 다진 샐러리  숟가락 다진 오이  숟가락 물  숟가락,Chinese
 프라임 비엔나 소시지  개 느타리버섯  개 마늘 청량고추  개,Chinese
 다진 방울토마토  숟가락 다진 양파  숟가락 다진 샐러리  숟가락 다진 오이  숟가락 물  숟가락,Chinese
 발효 흑식초  스푼 설탕  스푼 굴소스  스푼 감자전분  스푼 마른 홍고추  개 볶은깨 조금 스파게티면     ,Chinese
 마      꿀    ,Chinese
 양상추      마늘  톨 굴소스     설탕     후춧가루 약간 식용유    ,Chinese
 오이 양배추 새우살 삶은달걀  개,Chinese
 두부    모 간 돼지고기    컵 파    대 버섯  개 맛술  큰술 설탕  작은술,Chinese
 식용유  숟가락 연유 약간,Chinese
 오이  개 다진마늘     설탕     식초     두반장     고추기름      ,Chinese
 감자  개 가지  개 청홍고추  개 마늘  쪽 대파혹은 양파   그람 생강  티스푼,Chinese
 계란  개 돼지고기  줌 호박  줌 양파    개 백김치 또는 묵은지  컵 표고버섯  개 맛살  개,Chinese
 만두피   장 크래미 맛살      쪽파  대 크림치즈      스리라차소스  숟가락 스위트칠리소스 적당량,Chinese
 메밀국수  인분 양파     당근     노란색파프리카     다진생강 다진마늘 각     오이     다진파  스푼 양배추 약간 청양고추 다진것 적당량,Chinese
 자숙 슬라이스 연근   조각 명태살      새우  개 오징어    마리 다진마늘    큰술 맛술  큰술 소금    티스푼 생강가루    티스푼 후춧가루 적당량 전분가루 적당량,Chinese
 닭고기      청주 약간 생강즙  숟가락 대파 흰대  대 청오이      개 방울토마토  개 식용유  숟가락,Chinese
 소금  큰술 설탕  큰술 식초  큰술 두반장  큰술 오이  개,Chinese
 돼지고기      대파 약간 부추 약간 홍피망  개 청피망  개 양파    개 노른자  개 감자전분 약간 간장  큰술 두반장   큰술 설탕   큰술 굴소스   큰술 참기름 약간,Chinese
 만두   개 대파  대 쥐똥고추   청양고추  기호에맞게 다진마늘    후추 톡톡,Chinese
 감자 고추 또는 쪽파,Chinese
 브로콜리  송이 간마늘    간장    흑설탕      참기름   ,Chinese
 두부      대파    대 청고추  개 홍고추    개 녹말가루   고추기름   다진 마늘   굴 소스   간장   설탕   식초   청주   물  ,Chinese
 청경채       약 두 포기   냉동 솔방울 오징어      청양고추  개 참기름      깨      식용유   ,Chinese
 두부      청양고추  개 전분    컵 식용유 적당히 맛술  큰술 조청  작은술 물  큰술 다진대파  큰술 다진마늘  큰술 다진생강    작은술 참기름  큰술 깨  큰술 고운소금 약간 후추 약간,Chinese
 닭가슴살  조각 양파    개 대파    개 청양고추  개 마른홍고추  개 참기름 후추가루 약간 간장 맛술 굴소스 식초 설탕 올리고당,Chinese
 양배추      연두    숟가락 소금    숟가락 설탕  숟가락 식초    숟가락 고춧가루    숟가락 포도씨유  숟가락,Chinese
 새우  인분량   개 찬 밥  공기 당근  조각 양파    개 대파    대 계란,Chinese
 가지  개 양파    개 당근    개 청양고추  개 홍고추  개 튀김가루  밥그릇 밀가루 적당량 고추기름  스푼 물  스푼 식용유 적당량,Chinese
 청경채  개 대파    대 소금  꼬집 참기름  숟갈 전분    소주컵,Chinese
 대파    단 당근    개 계란  개 밥  공기,Chinese
 소고기 스테이크용       브로콜리  송이 양파 소   개 청주 고기핏물제거용  간생강    전분가루      물    컵 참기름   ,Chinese
 그린빈  파운드     가량  간마늘    간생강    물    전분가루    참기름   ,Chinese
 쌀      작은 새우살     달걀  개 대파      토막 당근     청피망    개 식용유      소금    흰후춧가루   ,Chinese
 물  컵 감자전분  스푼 다진마늘  스푼 다진생강    스푼 이금기 치킨 스톡  스푼 굴소스    스푼 후추 조금,Chinese
 새우 큰거   개 양파    개 계란  개 파 흰부분  센치 마늘  쪽 생강 마늘  쪽크기 완두콩  줌 소금  꼬집,Chinese
 돼지등심      진간장      달걀  개 녹말가루      식용유       물       식초      백설탕     대파  토막 당근     완두     오이     개 양파    개 청주     ,Chinese
 닭다리살      청양고추  개 쥐똥고추  개 대파 흰부분       생강    손가락 마디 하나 정도  마늘  쪽 달걀  개 식용유       간장  작은술 청주  작은술,Chinese
 기름 넉넉히 설탕     흑임자 약간,Chinese
 물      양파     대파     알배추     당근     목이버섯     다진마늘     굴      모시조개      오징어     풋고추     청경채     식용유    ,Chinese
 데친 청경채  공기 소금      올리브유 포도씨유     다진마늘    다진파    홍고추  개 맛간장    감자전분    물    만능육수  국자 올리고당      참기름  방울,Chinese
 당면   인분   봉 시금치 크게  줌 어묵 넓적한거  장 양파 중     개 대파  뿌리 당근  개 삼겹살      소불고기     ,Chinese
 새우 중하   마리 쇠고기  돼지고기      죽순    캔 양파 큰것    개 당근 약간 통깨    숟가락 소금 적당량 후춧가루 적당량,Chinese
 식용유 고춧가루,Chinese
 닭안심살      건고추  개 홍고추      대파    개 굴소스    후춧가루 톡톡톡 식용유    감자 전분    마늘    생강   ,Chinese
 고슬고슬한 밥      계란  개 당근 조금 대파 조금 미원      소금      후추 살짝 간장 살짝,Chinese
 돼지고기      양배추      양파    개 당근    개 대파  줄기 사각어묵  장 떡   개 비엔나 소시지   개 삶은 달걀  개 마늘    분말 짜장가루    물      물       식용유   ,Chinese
 두반장        굴소스        맛술        후추 설탕    ,Chinese
 갑오징어  마리 새우  마리 돼지고기 채 잡채용     양파    개 대파    대 청경채  포기 당근     브로컬리 줄기    ,Chinese
 대하  마리 후추 약간 생강술  티스푼 후추 약간 참기름 약간,Chinese
 잡채용 돼지고기      빨강 파프리카  개 노랑 파프리카  개 양파    개 청양고추  개 감자전분가루    숟가락,Chinese
 연근  개 대파 채   큰술 생강 슬라이스   조각 건고추 또는 크러쉬드 레드페퍼  큰술 식용유  큰술 소금  작은술 설탕  작은술 식초  작은술,Chinese
 칠리오일 밥 돼지고기다짐육 냉동야채 쪽파 마늘 소금 후추 간장 굴소스 참기름,Chinese
 가지  개 돼지고기다짐육      양파    개 파프리카    개 청양고추  개 밀가루  공기 튀김가루  공기 식용유  컵 물    컵,Chinese
 닭 다리살      후추      술    우유 혹은 플레인 요구르트    전분    고추기름    참기름    양상추    ,Chinese
 돼지고기 통 삼겹살  근 커피      생강 가루      된장      고기 삶은 육수        청양고추  개,Chinese
 레시피마다달라요 ,Chinese
 대파    대 당근    개 애호박    개 빨강피망    개 양파    개 계란  개 밥  공기,Chinese
 양파    개 대파    개 홍고추  개 식초     다진마늘    물      청양고추  개,Chinese
 돼지고기      피망  개 양파    개 표고버섯  장 죽순      계란  개 대파흰부분      전분    청주    후추 약간 마늘  쪽 굴소스    간장      맛술    참기름   ,Chinese
 홍합      대파  대 홍고추  개 청양고추  개 전분가루     물     식용유     다진 마늘     두반장     물       굴소스     설탕     후춧가루  꼬집,Chinese
 돼지등심     양파  개 애호박     오이    개 춘장     생강     진간장      청주      소금     백설탕     참기름      녹말가루     식용유      ,Chinese
 배  개 고춧가루  수저 새우젓  수저 다진 마늘    수저 다진 대파  큰 술 통깨,Chinese
 돼지등심      캔 죽순      대파      토막 달걀  개 춘장     식용유       백설탕     굴소스      청주      진간장      녹말가루      참기름     마늘  개 생강   ,Chinese
 호부추      돼지등심     달걀  개 청주      소금    참기름     식용유       녹말가루    ,Chinese
 두부      마늘  개 생강    대파     홍고추    개 두반장     검은 후춧가루    돼지등심     백설탕    녹말가루     참기름     식용유      진간장      고춧가루    ,Chinese
 돼지고기      청주     녹말가루     청피망  개 달걀  개 죽순     건표고버섯  개 양파    개 참기름     식용유       소금    진간장     ,Chinese
 오이    개 식초      백설탕     소금    참기름     겨자    ,Chinese
 새우살      진간장      달걀  개 녹말가루      토마토케찹     청주      당근    개 양파     소금    백설탕     식용유       생강    대파    토막 완두콩    ,Chinese
 캔옥수수      땅콩  알 밀가루     달걀  개 백설탕     식용유     ,Chinese
 닭다리  개 진간장      후춧가루    청주      달걀  개 백설탕     녹말가루      식초      마늘  개 대파  토막 청피망    개 홍고추    개 생강    참기름     식용유       소금    ,Chinese
 고구마      식용유        백설탕     ,Chinese
 중새우   마리 양상추 원하는 만큼 튀김가루    소금 약간 후추 약간,Chinese
 당면      간돼지고기      고추   개      우엉 아래얇은부분빼고   뿌리 생강 엄지손가락크기  톨,Chinese
 닭고기 반컵      토마토  개 계란  개 소금  꼬집 후추 약간 파슬리 약간 전분    참기름     ,Chinese
 소갈비      대파  줄기 고추씨     통후추     무  개 통마늘      통생강      연잎  장 불린 당면    ,Chinese
 토막낸 새우  마리 다진 양송이 버섯  개 푼 달걀  개 전분  큰술 물      컵 옥수수콘  스푼,Chinese
 멸치다시물 계란  개 대파  대 당근    개 감자전분  숟가락 소금    숟가락 후추 톡톡,Chinese
 양파  개 잔파    줄기 베이컨    파운드           다진생강      다진마늘    간장    굴소스    스파게티면    인분,Chinese
